id,code,name,menudeo,mayoreo,empaque,stock
2072,FAB-046,ACUARELAS DE COLOR FABER-CASTELL EST C/12 + PINCEL,103,90.5,85.5,3
2073,FAB-047,LPZ GOMA BORRACHA FABER PERFECTION 7058 C/6,200,175,167,27
2074,FAB-048,ECOLAPIZ CHEQUEO FABER-CASTELL HEX CJ C/12,72,63,59,8
2075,FAB-049,MARC. FABER SUPER SOFT PASTEL PE EST C/6,57.9,51.3,49.2,10
2076,FAB-050,MARC. FABER SUPER SOFT PE EST C/10,96.5,85.6,81.8,9
2077,FAB-051,MARC. FABER SUPER SOFT PE EST C/20,193.5,165,157.8,15
2078,FAB-052,MARC. FABER GRIP FINEPEN EST C/50,577.2,511.6,489.5,3
2079,FAB-053,MARC. FABER METALICO BL C/6,124.3,110.2,105.4,3
2080,FAB-054,SET MANOS DE BOCETOS CARBONCILLOS C/7PCS,230,210,198.9,2
2081,FAB-055,LAPIZ DE GRAFITO GOLD FABER HB C/12,145,130,125,0
2082,FAB-056,LAPIZ DE GRAFITO GOLD FABER B C/12,145,130,125,3
2083,FAB-057,LAPIZ DE GRAFITO GOLD FABER 2B C/12,145,130,125,1
2084,FAB-058,LAPIZ DE GRAFITO GOLD FABER 3B C/12,145,130,125,2
2085,FAB-059,LAPIZ DE GRAFITO GOLD FABER 4B C/12,145,130,125,2
2086,FAB-060,LAPIZ DE GRAFITO GOLD FABER 5B C/12,145,130,125,2
2087,FAB-061,LAPIZ DE GRAFITO GOLD FABER 6B C/12,145,130,125,2
2088,FAB-062,LAPIZ DE GRAFITO GOLD FABER F C/12,145,130,125,2
2089,FAB-063,LAPIZ DE GRAFITO GOLD FABER H C/12,145,130,125,2
2090,FAB-064,LAPIZ DE GRAFITO GOLD FABER 2H C/12,145,130,125,2
2091,FAB-065,ESTILOGRAFO ECCO PIGMENT C/6 0.05 AL 0.5MM,247,218,206.5,0
2092,FAB-066,SET LABIOS DE BOCETOS CLASSIC C/6,230,210,198.9,1
2093,FAB-067,SACAPUNTAS FABER- CASTELL 2 HOYOS,580,512,484,3
2094,FAB-068,SET DE COMPAS C/ADAPTADOR FABER,248,219,206,3
2095,FAB-069,ACUARELAS FABER-CASTELL 24MM + PINCEL C/12,80,71,69,6
2096,FAB-070,SET OJOS DE GRAFITO GOLDFABER C/8,230,210,198.9,0
2097,KIT-001,KIT DE REGALO FABER CASTELL 2LPZ 2CARMIN 1 BOL,0.01,0.01,0.01,0
2098,KIT-002,KIT DE REGALO FABER CASTELL 1 BL 2 LAPICES 1 GOMA,0.01,0.01,0.01,0
2099,KIT-003,KIT DE REGALO FABER CASTELL 1 BL 3 CARMIN 1 GOMA,0.01,0.01,0.01,0
2100,KIT-004,KIT DE REGALO FABER CASTELL 1 ESTUCHERA,0.01,0.01,0.01,0
2101,KIT-005,KIT DE REGALO FABER CASTELL 1 PORT. POLY 0.5MM,0.01,0.01,0.01,0
2102,KIT-006,KIT DE REG FABER CASTELL 1 BL 2 CARMIN 2 GOM 2 SAC,0.01,0.01,0.01,0
2103,NOR-001,MARCADORES GIGANTES X 10U,79.9,70.5,66.6,1
2104,NOR-002,MARCADORES GIGANTES DOBLE PUNTA X 8U,91.9,81.1,76.6,28
2105,NOR-003,MARCADORES LAVABLES NORMA X 12U,62.9,55.5,52.4,37
2106,NOR-004,MARCADORES LAVABLES NORMA X 24U,125.9,111.1,104.9,38
2107,NOR-005,MARCADORES LAVABLES DOBLE PUNTA X 10U,79.7,70.3,66.4,0
2108,NOR-006,MARCADORES MAGICOS X12,83.9,74,69.9,22
2109,NOR-007,MARCADORES GRAFIGEL X8,89.1,84.12,80.34,0
2110,NOR-008,MARCADORES GLITTER X10 KIUT,125.3,110.5,104.4,19
2111,NOR-009,MARCADORES METALIZADOS PUNTA FINA KIUT CAJA X 6,102.7,90.6,85.6,11
2112,NOR-010,MARCADORES GRAFIGEL KIUT X 8,90.6,79.9,75.5,7
2113,NOR-011,MARCADORES MAGICOS X12 KIUT,86.3,76.2,71.9,24
2114,NOR-012,MARCADORES LAVABLES KIUT X 12,67.5,59.6,56.3,41
2115,NOR-013,MARCADORES LAVABLES KIUT X 24,189.5,167.2,157.9,14
2116,NOR-014,RESALTADORES KIUT NEON CAJA X5,83.9,74,69.9,9
2117,NOR-015,RESALTADORES KIUT PASTEL CAJA X8,135.8,119.8,113.2,12
2118,NOR-016,MARCADORES PUNTA PINCEL KIUT X12,163.5,144.3,136.2,12
2119,NOR-017,BLOCK PAPEL TEXTURAS CH,170.6,150.6,142.2,0
2120,NOR-018,BLOCK PAPEL CONSTRUCCION CHICO,96.5,85.2,80.4,0
2121,NOR-019,BLOCK PAPEL CONSTRUCCION GD,167.4,147.7,139.5,0
2122,NOR-020,BLOCK CREATIVIDAD PAPEL LUSTRE COLORES 50H,60.2,53.1,50.1,0
2123,NOR-021,BLOCK CREATIVIDAD PAPEL BOND COLORES 80H,81.5,71.9,67.9,0
2124,NOR-022,BLOCK MARQUILLA PARA DIBUJO NORMA BL 20H,55.8,49.2,46.5,0
2125,NOR-023,BLOCK MARQUILLA PARA DIBUJO NORMA BL 30H,79.1,69.8,65.9,0
2126,NOR-024,LAPICES DE COLORES NORMA 12 + 3L,94,77,75,74
2127,NOR-025,LAPICES DE COLORES NORMA 24 + 4L,176,145,140.5,48
2128,NOR-026,LAPICES DE COLORES NORMA X 36,316.2,279,263.5,18
2129,NOR-027,COLORES NORMA X 14-15 TRIÁNGULARES,107.8,95.2,89.9,76
2130,NOR-028,COLORES NORMA X 28 TRIÁNGULARES,215.9,190.5,179.9,39
2131,NOR-029,COLORES NORMA DOBLE PUNTA X 12,124.4,109.7,103.6,39
2132,NOR-030,LAPICES COLORES TRIANGULAR GIG NORMA 12,217.3,191.7,181.1,10
2133,NOR-031,LAPICES COLORES NORMA HEXAGONAL X 12,189.4,167.1,157.9,55
2134,NOR-032,COLORES KIUT X 15,102.8,90.7,85.6,24
2135,NOR-033,COLORES CAJA PLASTICA KIUT X 15,116.5,102.8,97.1,0
2136,NOR-034,COLORES KIUT X 24,190.4,168,158.7,19
2137,NOR-035,COLORES KIUT PASTEL X 6 UND,55,49,46.5,16
2138,NOR-036,COLORES KIUT MULTICOLOR X 6 UND,51.8,45.7,43.2,0
2139,NOR-037,COLORES KIUT NEON X 6 UND,57.7,50.9,48.1,13
2140,NOR-038,COLORES KIUT METALIZADOS X 6 UND,57.7,50.9,48.1,21
2141,NOR-039,COLORES NORMA PREMIUM X15,116.3,102.6,96.9,34
2142,NOR-040,COLORES NORMA PREMIUM X24,220.4,194.4,183.6,36
2143,NOR-041,COLORES NORMA PREMIUM X50,398.9,352,332.4,30
2144,NOR-042,COLORES NORMA X 12 SM,83.2,73.4,69.3,51
2145,NOR-043,COLORES NORMA X 24 SM,164,144.7,136.6,40
2146,NOR-044,LAPIZ  GRAFITO TRIANGULAR X 12,36.4,32.1,30.3,0
2147,NOR-045,LAPIZ  GRAFITO HEXAGONAL X 12,36.4,32.1,30.3,0
2148,NOR-046,LAPIZ KIUT NEGRO REDONDO X 10,54,47.5,45.5,0
2149,NOR-047,LPZ CHECADOR ROJO NORMA 10 PZAS,73,64.4,60.8,33
2150,NOR-048,LPZ CHECADOR AZUL NORMA 10 PZAS,84.6,80,76,0
2151,NOR-049,LPZ NORMA BICOLOR 10 PZAS,76,67.1,63.3,31
2152,NOR-050,LPZ DUPLO GRAFITO CON ROJO NORMA 10 PZAS,85.7,75.6,71.4,44
2153,NOR-051,CUAD DO PROF JEAN BOOK RY 100H,80.6,71.1,67.1,0
2154,NOR-052,CUAD DO PROF JEAN BOOK C5 100H,80.6,71.1,67.1,0
2155,NOR-053,CUAD DO PROF JEAN BOOK C7 100H,80.6,71.1,67.1,0
2156,NOR-054,CUAD DO PROF JEAN BOOK BL 100H,80.6,71.1,67.1,0
2157,NOR-055,CUAD DO FRAN JEAN BOOK RY 100H,53.6,47.3,44.7,0
2158,NOR-056,CUAD DO FRAN JEAN BOOK C5 100H,53.6,47.3,44.7,0
2159,NOR-057,CUAD DO FRAN JEAN BOOK C7 100H,53.6,47.3,44.7,0
2160,NOR-058,CUAD DO MINI JEAN BOOK RY 80H,25.4,22.4,21.2,0
2161,NOR-059,CUAD DO PROF JEAN BOOK REV RY 100H,80.6,71.1,67.1,0
2162,NOR-060,CUAD DO PROF JEAN BOOK REV C5 100H,80.6,71.1,67.1,0
2163,NOR-061,CUAD DO PROF JEAN BOOK REV C7 100H,80.6,71.1,67.1,0
2164,NOR-062,CUAD DO FRAN JEAN BOOK REV RY 100H,53.6,47.3,44.7,0
2165,NOR-063,CUAD DO FRAN JEAN BOOK REV C5 100H,53.6,47.3,44.7,0
2166,NOR-064,CUAD DO FRAN JEAN BOOK REV C7 100H,53.6,47.3,44.7,0
2167,NOR-065,CUAD DO AMER NORMA COLOR RY 100H,62.1,54.8,51.8,0
2168,NOR-066,CUAD DO AMER NORMA COLOR C5 100H,62.1,54.8,51.8,0
2169,NOR-067,CUAD DO AMER NORMA COLOR C7 100H,62.1,54.8,51.8,0
2170,NOR-068,CUAD DO AMER NORMA COLOR BL 100H,62.1,54.8,51.8,0
2171,NOR-069,CUAD DO AMER NORMA COLOR DR 100H,62.1,54.8,51.8,0
2172,NOR-070,CUAD DO AMER NORMA RY 200H,98.7,87.1,82.3,0
2173,NOR-071,CUAD DO AMER NORMA C5 200H,98.7,87.1,82.3,0
2174,NOR-072,CUAD DO AMER NORMA C7 200H,98.7,87.1,82.3,0
2175,NOR-073,CUAD DO AMER NORMA RY 100H,44.4,39.2,37,0
2176,NOR-074,CUAD DO AMER NORMA C5 100H,44.4,39.2,37,0
2177,NOR-075,CUAD DO AMER NORMA C7 100H,44.4,39.2,37,0
2178,NOR-076,CUAD DO FRAN NORMA RY 100H,37.8,33.4,31.5,0
2179,NOR-077,CUAD DO FRAN NORMA C5 100H,37.8,33.4,31.5,0
2180,NOR-078,CUAD DO FRAN NORMA C7 100H,37.8,33.4,31.5,0
2181,NOR-079,LAPIZ DE GRAFITO TRIANGULAR GIGANTE 3U NORMA,44.3,39.1,36.9,0
2182,NOR-080,CUAD DO AMER TEMATICO MUSICA 80H,83.7,73.8,69.7,0
2183,NOR-081,CUAD DO MINI CLICK´S RY 80H,25.4,22.4,21.2,0
2184,NOR-082,CUAD COS PROF NORMA COLOR 360 RY 100H,64.9,57.2,54.1,0
2185,NOR-083,CUAD COS PROF NORMA COLOR 360 C5 100H,64.9,57.2,54.1,0
2186,NOR-084,CUAD COS PROF NORMA COLOR 360 C7 100H,64.9,57.2,54.1,0
2187,NOR-085,CUAD COS PROF NORMA COLOR 360 BL 100H,64.9,57.2,54.1,0
2188,NOR-086,CUAD COS PROF NORMA COLOR 360 DR 100H,64.9,57.2,54.1,0
2189,NOR-087,CUAD COS PROF NORMA COLOR 360 GRADOS C14 100H,64.9,57.2,54.1,0
2190,NOR-088,CUAD COS COLL LIB TAREAS NORMA COLOR 360 GRAD 48H,61.7,54.5,51.4,0
2191,NOR-089,CUAD COS COLL NORMA COLOR 360 RY 100H,61.7,54.5,51.4,0
2192,NOR-090,CUAD COS COLL NORMA COLOR 360 C5 100H,61.7,54.5,51.4,0
2193,NOR-091,CUAD COS COLL NORMA COLOR 360 C7 100H,61.7,54.5,51.4,0
2194,NOR-092,CUAD COS COLL NORMA COLOR 360 BL 100H,61.7,54.5,51.4,0
2195,NOR-093,CUAD COS COLL NORMA COLOR 360 DR 100,61.7,54.5,51.4,0
2196,NOR-094,CUAD COS FRAN NORMA COLOR 360 RY 100H,41.9,37,34.9,0
2197,NOR-095,CUAD COS FRAN NORMA COLOR 360 C5 100H,41.9,37,34.9,0
2198,NOR-096,CUAD COS FRAN NORMA COLOR 360 C7 100H,41.9,37,34.9,0
2199,NOR-097,CUAD COS FRAN NORMA COLOR 360 DR 100H,41.9,37,34.9,0
2200,NOR-098,CUAD COS ITAL NORMA COLOR 360 RY 100H,41.9,37,34.9,0
2201,NOR-099,CUAD COS ITAL NORMA COLOR 360 C5 100H,41.9,37,34.9,0
2202,NOR-100,CUAD COS ITAL NORMA COLOR 360 C7 100H,41.9,37,34.9,0
2203,NOR-101,CUAD COS ITAL NORMA COLOR 360 BL 100H,41.9,37,34.9,0
2204,NOR-102,CUAD COS ITAL NORMA COLOR 360 DR 100H,41.9,37,34.9,0
2205,NOR-103,CUAD COS ITAL NORMA COLOR 360 C14 100H,41.9,37,34.9,0
2206,NOR-104,CUAD DO AMER CLICK GIRLS RY 100H,73.2,64.6,61,0
2207,NOR-105,CUAD DO AMER CLICK GIRLS C5 100H,73.2,64.6,61,0
2208,NOR-106,CUAD DO AMER CLICK GIRLS C7 100H,73.2,64.6,61,0
2209,NOR-107,CUAD DO AMER CLICK URBANO RY 100H,73.2,64.6,61,0
2210,NOR-108,CUAD DO AMER CLICK URBANO C5 100H,73.2,64.6,61,0
2211,NOR-109,CUAD DO AMER CLICK URBANO C7 100H,73.2,64.6,61,0
2212,NOR-110,CUAD DO PROF KIUT RY 100H,86.2,76.1,71.9,0
2213,NOR-111,CUAD DO PROF KIUT C5 100H,86.2,76.1,71.9,0
2214,NOR-112,CUAD DO PROF KIUT C7 100H,86.2,76.1,71.9,0
2215,NOR-113,CUAD DO FRAN KIUT RY 100H,53.6,47.3,44.7,0
2216,NOR-114,CUAD DO FRAN KIUT C5 100H,53.6,47.3,44.7,0
2217,NOR-115,CUAD DO FRAN KIUT C7 100H,53.6,47.3,44.7,0
2218,NOR-116,CUAD DO MINI KIUT RY 80H,25.4,22.4,21.2,0
2219,NOR-117,BLOCK DE MANDALAS Y FIGURAS PARA COLOREAR 40H,137.2,121,114.3,0
2220,NOR-118,CARPETA DURA BOOK 3A PROF KIUT,221.4,195.3,184.5,0
2221,NOR-119,CARPETA DURA BOOK 3A FRAN KIUT,154.2,136,128.5,0
2222,NOR-120,CUAD COS PROF UNO RY 100H,42.1,37.2,35.1,0
2223,NOR-121,CUAD COS PROF UNO C5 100H,42.1,37.2,35.1,0
2224,NOR-122,CUAD COS PROF UNO C7 100H,42.1,37.2,35.1,0
2225,NOR-123,CUAD DO PROF MI PRIMER CUADERNO DIBUJO 70H,65,57.4,54.2,0
2226,NOR-124,BLOCK MANUALIDADES MI PRIMER CUADERNO 20H,65,57.4,54.2,0
2227,NOR-125,CUAD COS PROF MI PRIMER CUAD CUADRITOS A C10 50H,65,57.4,54.2,0
2228,NOR-126,CUAD COS GDE MI PRIMER CUAD CUADRITOS B C10 72H,65,57.4,54.2,0
2229,NOR-127,CUAD COS GDE MI PRIMER CUAD CUADRITOS C C7 72H,65,57.4,54.2,0
2230,NOR-128,CUAD COS PROF MI PRIMER CUADERNO RAYITAS A 50H,65,57.4,54.2,0
2231,NOR-129,CUAD COS GDE MI PRIMER CUADERNO RAYITAS  72H,65,57.4,54.2,0
2232,NOR-130,CUAD COS PROF MI PRIM CUAD CUADR ALEM C14 50H,65,57.4,54.2,0
2233,NOR-131,CUADCOSGDEMIPRIMER CUAD CUADRO ALEMAN C14 72H,65,57.4,54.2,0
2234,NOR-132,"CUADERNILLO BORRABLE GRAFITOS 1 CON 8 HOJAS, 2 INS",185.2,163.4,156.1,0
2235,NOR-133,"CUADERNILLO BORRABLE GRAFITOS 2 CON 8 HOJAS, 1 INS",185.2,163.4,156.1,0
2236,NOR-134,CUAD DO AMER XPRESARTE RY 100H,55.8,49.2,46.5,0
2237,NOR-135,CUAD DO AMER XPRESARTE C5 100H,55.8,49.2,46.5,0
2238,NOR-136,CUAD DO AMER XPRESARTE C7 100H,55.8,49.2,46.5,0
2239,NOR-137,CUAD DO PROF FERRARI RY 100H,83.4,73.6,69.5,0
2240,NOR-138,CUAD DO PROF FERRARI C5 100H,83.4,73.6,69.5,0
2241,NOR-139,CUAD DO PROF FERRARI C7 100H,83.4,73.6,69.5,0
2242,NOR-140,CUAD DO AMER UNO RY 100H,48.6,42.9,40.5,0
2243,NOR-141,CUAD DO AMER UNO C5 100H,48.6,42.9,40.5,0
2244,NOR-142,CUAD DO AMER UNO C7 100H,48.6,42.9,40.5,0
2245,NOR-143,CUAD DO AMER UNO BL 100H,48.6,42.9,40.5,0
2246,NOR-144,HOJAS REPUESTO CARPETA PROF JEAN BOOK REVOLUTION 100H,77.4,68.3,64.5,0
2247,NOR-145,HOJAS REPUESTO CARPETA PROF FERRARI,75.3,66.5,62.8,0
2248,NOR-146,HOJAS REPUESTO CARPETA PROF 100H KIUT,77.4,68.3,64.5,0
2249,NOR-147,HOJAS REPUESTO CARPETA PROF NORMA PLUS,58.9,52,49.1,0
2250,NOR-148,HOJAS REPUESTO CARPETA FRAN KIUT 100H,77.4,68.3,64.5,0
2251,NOR-149,CARPETA DURA BOOK 3A PROF JEAN BOOK REVOLUTION,221.4,195.3,184.5,0
2252,NOR-150,CUAD DO AMER UNO RY 200H 5M,104.8,92.4,87.3,0
2253,NOR-151,CUAD DO AMER UNO C5 200H 5M,104.8,92.4,87.3,0
2254,NOR-152,CUAD DO AMER UNO C7 200H 5M,104.8,92.4,87.3,0
2255,NOR-153,CARPETA DURA BOOK 3A PROF FERRARI,221.4,195.3,184.5,0
2256,NOR-154,CARPETA DURA BOOK 3A PROF NORMA,174.5,154,145.4,0
2257,NOR-155,LAPIZ DE GRAFITO CIRCULAR DOGS C/4PZ NORMA,20,17,16,0
2258,NOR-156,LAPIZ DE GRAFITO CIRCULAR METALIZADO C/4PZ NORMA,20,17,16,0
2259,NOR-157,LAPIZ DE GRAFITO CIRCULAR NEON C/4PZ NORMA,20,17,16,0
2260,NOR-158,LAPIZ DE GRAFITO CIRCULAR STREET RACER C/4PZ NORMA,20,17,16,0
2261,NOR-159,CUAD DO PROF KIUT RY 200H 5M,177.2,156.3,147.6,0
2262,NOR-160,CUAD DO PROF JEAN BOOK RY 200H 5M,171.2,151.1,142.7,0
2263,NOR-161,CUAD DO PROF JEAN BOOK C5 200H 5M,171.2,151.1,142.7,0
2264,NOR-162,CUAD DO PROF JEAN BOOK C7 200H 5M,171.2,151.1,142.7,0
2265,NOR-163,CUAD DO PROF JEAN BOOK REV RY 200H 5M,171.2,151.1,142.7,0
2266,NOR-164,CUAD DO PROF JEAN BOOK REV C7 200H 5M,171.2,151.1,142.7,0
2267,NOR-165,CUAD DO PROF JEAN BOOK REV MIXTO 200H 5M,171.2,151.1,142.7,0
2268,NOR-166,CUAD DO PROF JEAN BOOK MX 200H 5M,171.2,151.1,142.7,0
2269,NOR-167,CUAD DO DURA BOOK PROF UNICAMPUS MET. RY 120H,183.6,162,153,0
2270,NOR-168,CUAD DO DURA BOOK PROF UNICAMPUS MET. C7  120H,183.6,162,153,0
2271,NOR-169,CUAD DO DURA BOOK PROF UNICAMPUS RY 120H 3M,183.6,162,153,0
2272,NOR-170,CUAD DO DURA BOOK PROF UNICAMPUS C7 120H 3M,183.6,162,153,0
2273,NOR-171,CUAD DO DURA BOOK PROF KIUT RY 120H 3M,183.5,161.9,152.9,0
2274,NOR-172,CUAD DO DURA BOOK PROF UNICAMPUS MET. RY 160H,228.4,201.5,190.3,0
2275,NOR-173,CUAD DO DURA BOOK PROF UNICAMPUS RY 160H 5M,228.4,201.5,190.3,0
2276,NOR-174,CUAD DO DURA BOOK PROF UNICAMPUS C7 160H 5M,228.4,201.5,190.3,0
2277,NOR-175,CUAD DO DURA BOOK PROF KIUT RY 160H 5M,222.5,196.3,185.4,0
2278,NOR-176,CUAD DO DURA BOOK PROF KIUT C7 160H 5M,222.5,196.3,185.4,0
2279,NOR-177,CUAD DO DURA BOOK PROF JEAN BOOK REV RY 160H 5M,222.5,196.3,185.4,0
2280,NOR-178,CUAD DO UNIV DURA BOOK UNICAMPUS RY 160H,162.5,143.4,135.4,0
2281,NOR-179,CUAD DO DURA BOOK UNIV UNICAMPUS MET. C7 160H,162.5,143.4,135.4,0
2282,NOR-180,SET DE CALIGRAFIA MARCADORES NORMA X26,266.5,235,225,0
2283,NOR-181,MARC PERMANENTE PUNTA FINA KIUT SURTIDO CAJA X 12,157.5,139,132.5,8
2284,NOR-182,MARCADOR PERMANENTE PUNTA FINA KIUT X 8,121,106.5,102,0
2285,NOR-183,MARCADOR PERMANENTE PUNTA FINA KIUT X 13,192.5,170,162.5,3
2286,NOR-184,CUAD DO PROF KIUT C7 200H 5M,177.2,156.3,147.6,0
2287,NOR-185,LIBRETA BULLET JOURNAL KIUT A5 120H,120,105.9,100,0
2288,NOR-186,CUAD DO DURA BOOK PROF UNICAMPUS MET. C7 160H,228.4,201.5,190.3,0
2289,NOR-187,CUAD DO DURA BOOK UNIV UNICAMPUS C7 160H,162.5,143.4,135.4,0
2290,NOR-188,CUAD DO DURA BOOK UNIV UNICAMPUS MET. RY 160H,162.5,143.4,135.4,0
2291,NOR-189,CUAD DO AMER MASTER DEGREE POLYCOVER C5 100H,68.5,60.5,57.1,0
2292,NOR-190,CUAD DO AMER MASTER DEGREE POLYCOVER C5 200H 5M,136.5,120.4,113.7,0
2293,NOR-191,CUAD DO AMER MASTER DEGREE POLYCOVER C7 200H 5M,136.5,120.4,113.7,0
2294,NOR-192,CUAD DO AMER MASTER DEGREE POLYCOVER RY 200H 5M,136.5,120.4,113.7,0
2295,NOR-193,CUAD DO AMER MASTER DEGREE POLYCOVER RY 100H,68.5,60.5,57.1,0
2296,NOR-194,CUAD DO AMER MASTER DEGREE POLYCOVER C7 100H,68.5,60.5,57.1,0
2297,NOR-195,CUAD DO AMER HELLO KITTY RY 100H,68.5,60.5,57.1,0
2298,NOR-196,CUAD DO AMER HELLO KITTY C5 100H,68.5,60.5,57.1,0
2299,NOR-197,CUAD DO AMER HELLO KITTY C7 100H,68.5,60.5,57.1,0
2300,NOR-198,CUAD DO FRAN HELLO KITTY RY 100H,53.6,47.3,44.7,0
2301,NOR-199,CUAD DO FRAN HELLO KITTY C7 100H,53.6,47.3,44.7,0
2302,NOR-200,CUAD DO DURA BOOK A5 KIUT RY 160H,132.3,116.7,110.3,0
2303,NOR-201,CUAD DO DURA BOOK A5 KIUT C7 160H,132.3,116.7,110.3,0
2304,NOR-202,CUAD DO DURA BOOK A6 KIUT RY 140H,83.9,74.1,70,0
2305,NOR-203,CUAD DO AMER SIMPSONS RY 100H,60,53,51,0
2306,NOR-204,CUAD DO AMER SIMPSONS C5 100H,60,53,51,0
2307,NOR-205,CUAD DO AMER SIMPSONS C7 100H,60,53,51,0
2308,NOR-206,HOJAS REPUESTO CARPETA PROF 100H UNICAMPUS,75.3,66.5,63.5,0
2309,NOR-207,"BOLIGRAFO KIUT X 4 (NGO, AZ, MOR, ROS)",30.1,26.5,25.1,24
2310,NOR-208,BOLIGRAFO KIUT X 3 COLOR NEGRO,25.2,22.3,21,19
2311,NOR-209,BOLIGRAFO KIUT X 8 UND VARIOS COLORES,53.2,46.9,44.3,31
2312,NOR-210,BOLIGRAFO KIUT CAJA X 10 UND NEGRO,68.8,60.8,57.4,17
2313,NOR-211,BOLIGRAFO KIUT CAJA X 10 UND MORADO,68.8,60.8,57.4,11
2314,NOR-212,BOLIGRAFO KIUT CAJA X 10 UND FUCSIA,68.8,60.8,57.4,19
2315,NOR-213,BOLIGRAFO KIUT CAJA X 10 UND SURTIDOS,68.8,60.8,57.4,13
2316,NOR-214,BOLIGRAFO KIUT CAJA X 50 UND,432,381,364,0
2317,NOR-215,CARPETA DURA BOOK 3A PROF HELLO KITTY,221.4,195.3,184.5,0
2318,NOR-216,CUAD DO FRAN HELLO KITTY C5 100H,51.9,45.8,43.2,0
2319,NOR-217,CUAD DO FRAN FERRARI RY 100H,53.6,47.3,44.7,0
2320,NOR-218,CUAD DO FRAN FERRARI C5 100H,53.6,47.3,44.7,0
2321,NOR-219,CUAD DO FRAN FERRARI C7 100H,53.6,47.3,44.7,0
2322,NOR-220,CUAD DO AMER NORMA BASIC C7 100H,24.4,21.6,20.4,0
2323,NOR-221,CUAD DO AMER NORMA BASIC C5 100H,24.4,21.6,20.4,0
2324,NOR-222,CUAD DO AMER DOGS C5 100H,68.5,60.5,57.1,0
2325,NOR-223,CUAD DO AMER DOGS C7 100H,68.5,60.5,57.1,0
2326,NOR-224,CUAD DO AMER DOGS RY 100H,68.5,60.5,57.1,0
2327,NOR-225,CUAD DO FRAN DOGS C5 100H,53.6,47.3,44.7,0
2328,NOR-226,CUAD DO FRAN DOGS C7 100H,53.6,47.3,44.7,0
2329,NOR-227,CUAD DO FRAN DOGS RY 100H,53.6,47.3,44.7,0
2330,NOR-228,CUAD DO MINI DOGS RY 80H,25.4,22.4,21.2,0
2331,NOR-229,CUAD DO AMER ECOPLANET C5 100H,57.8,51,48.2,0
2332,NOR-230,CUAD DO AMER ECOPLANET RY 100H,57.8,51,48.2,0
2333,NOR-231,CUAD DO AMER ECOPLANET C7 100H,57.8,51,48.2,0
2334,NOR-232,CUAD DO AMER NORMA BASIC RY 100H,24.4,21.6,20.4,0
2335,NOR-233,CUAD DO AMER TOONS RY 100H,57.5,51,48.3,0
2336,NOR-234,CUAD DO AMER NARUTO RY 100H,60,52.9,50,0
2337,NOR-235,CUAD DO AMER NARUTO C5 100H,60,52.9,50,0
2338,NOR-236,CUAD DO AMER NARUTO C7 100H,60,52.9,50,0
2339,NOR-237,LPZ ADHESIVO NORMA STICK 21 GR C/12,237.6,210,198,0
2340,NOR-238,LPZ ADHESIVO NORMA STICK 40 GR C/12,356.4,314.4,297.6,0
2341,NOR-239,PEG LIQUIDO NORMA INVISIBLE 45GR/42ML C/12,265,233.8,221,0
2342,NOR-240,PEG LIQUIDO NORMA INVISIBLE 147 ML C/1,55.9,49.3,46.6,0
2343,NOR-241,"BOLIGRAFO NORMA BLISTER C/3 (1NGO, 1RJ, 1AZ)",16,14.1,13.3,15
2344,NOR-242,BOLIGRAFO NORMA BLISTER C/3 (2NGO Y 1RJ),16,14.1,13.3,21
2345,NOR-243,BOLIGRAFO NORMA BLISTER C/ 3 NEGRO,16,14.1,13.3,19
2346,NOR-244,BOLIGRAFO NORMA GEL NEGRO C/12,36.8,32.4,30.6,27
2347,NOR-245,BOLIGRAFO NORMA GEL AZUL C/12,36.8,32.4,30.6,37
2348,NOR-246,BOLIGRAFO NORMA GEL ROJO C/12,36.8,32.4,30.6,28
2349,NOR-247,MARCADORES PUNTA PINCEL KIUT X24,311.4,274.8,259.5,13
2350,NOR-248,PINTUDEDITOS-PINT DIGITAL NORMA C/6,173.5,153,144.8,8
2351,NOR-249,CUAD DO AMER RUNWAY C5 100H,60,58.14,55.55,0
2352,NOR-250,CUAD DO AMER RUNWAY C7 100H,60,58.14,55.55,0
2353,NOR-251,CUAD DO AMER RUNWAY RAYA 100H,60,58.14,55.55,0
2354,NOR-252,CUAD DO FRANCES RUNWAY RAYA 100H,53,45.44,43.36,0
2355,NOR-253,MARCADORES P/PIZARRON C/4 SURT BLISTER,45.5,40.2,37.9,0
2356,NOR-254,MARCADORES P/PIZARRON NEGRO CAJA C/10,109.8,96.9,91.5,0
2357,NOR-255,MARCADORES P/PIZARRON ROJO CAJA C/10,109.8,96.9,91.5,0
2358,NOR-256,MARCADORES P/PIZARRON AZUL CAJA C/10,109.8,96.9,91.5,0
2359,NOR-257,MARCADORES P/PIZARRON SURTIDO CAJA C/12,132.3,116.8,110.3,0
2360,NOR-258,MARCADORES P/PIZARRON CAJA C/4 SURT,83.5,70.55,67.5,0
2361,NOR-259,MARCADORES P/PIZARRON BLISTER C/5 SURT JEAN BOOK,37.4,33,31.1,0
2362,NOR-260,PINTUBARRAS C/12,247,208.3,194.27,0
2363,NOR-261,CUAD DO AMER TOONS C5 100H,57.5,51,48.3,0
2364,NOR-262,CUAD DO AMER TOONS C7 100H,57.5,51,48.3,0
2365,NOR-263,AGENDA PREMIUM KIUT,330,285,275,0
